assignment_id,family_id,vehicle_no,driver_no,assignment_type,exposure_factor,effective_date,status
ASS00000001,FAM000331,01,01,primary,1.0,2018-09-29,removed
ASS00000001,FAM000590,01,01,primary,1.0,2018-09-30,removed
ASS00000001,FAM000343,01,01,primary,1.0,2018-10-01,removed
ASS00000001,FAM000110,01,01,primary,1.0,2018-10-02,removed
ASS00000001,FAM000247,01,01,primary,1.0,2018-10-02,removed
ASS00000001,FAM000654,01,01,primary,1.0,2018-10-02,removed
ASS00000001,FAM000917,01,01,primary,1.0,2018-10-02,removed
ASS00000001,FAM000467,01,01,primary,1.0,2018-10-03,removed
ASS00000001,FAM001064,01,01,primary,1.0,2018-10-03,active
ASS00000001,FAM000261,01,01,primary,1.0,2018-10-04,removed
ASS00000001,FAM000019,01,01,primary,1.0,2018-10-05,removed
ASS00000001,FAM000294,01,01,primary,1.0,2018-10-05,removed
ASS00000001,FAM000456,01,01,primary,1.0,2018-10-05,active
ASS00000001,FAM000458,01,01,primary,1.0,2018-10-05,removed
ASS00000001,FAM000890,01,01,primary,1.0,2018-10-05,removed
ASS00000001,FAM000170,01,01,primary,1.0,2018-10-06,removed
ASS00000001,FAM000653,01,01,primary,1.0,2018-10-06,active
ASS00000001,FAM000895,01,01,primary,1.0,2018-10-06,removed
ASS00000001,FAM000986,01,01,primary,1.0,2018-10-06,removed
ASS00000001,FAM001067,01,01,primary,1.0,2018-10-06,removed
ASS00000001,FAM000142,01,01,primary,1.0,2018-10-08,removed
ASS00000001,FAM000275,01,01,primary,1.0,2018-10-08,removed
ASS00000001,FAM000627,01,01,primary,1.0,2018-10-08,removed
ASS00000001,FAM000683,01,01,primary,1.0,2018-10-08,removed
ASS00000001,FAM000549,01,01,primary,1.0,2018-10-10,removed
ASS00000001,FAM000033,01,01,primary,1.0,2018-10-11,removed
ASS00000001,FAM000592,01,01,primary,1.0,2018-10-11,removed
ASS00000001,FAM000712,01,01,primary,1.0,2018-10-11,removed
ASS00000001,FAM000543,01,01,primary,1.0,2018-10-12,removed
ASS00000001,FAM000688,01,01,primary,1.0,2018-10-12,removed
ASS00000001,FAM000802,01,01,primary,1.0,2018-10-12,removed
ASS00000001,FAM000162,01,01,primary,1.0,2018-10-13,removed
ASS00000001,FAM000205,01,01,primary,1.0,2018-10-13,active
ASS00000001,FAM000518,01,01,primary,1.0,2018-10-13,removed
ASS00000001,FAM000759,01,01,primary,1.0,2018-10-13,removed
ASS00000001,FAM000378,01,01,primary,1.0,2018-10-14,removed
ASS00000001,FAM000610,01,01,primary,1.0,2018-10-14,removed
ASS00000001,FAM000866,01,01,primary,1.0,2018-10-14,active
ASS00000001,FAM000972,01,01,primary,1.0,2018-10-14,removed
ASS00000001,FAM001071,01,01,primary,1.0,2018-10-14,removed
ASS00000001,FAM000024,01,01,primary,1.0,2018-10-15,removed
ASS00000001,FAM000127,01,01,primary,1.0,2018-10-15,removed
ASS00000001,FAM000155,01,01,primary,1.0,2018-10-15,removed
ASS00000001,FAM000457,01,01,primary,1.0,2018-10-15,removed
ASS00000001,FAM000470,01,01,primary,1.0,2018-10-15,removed
ASS00000001,FAM001094,01,01,primary,1.0,2018-10-15,removed
ASS00000001,FAM000821,01,01,primary,1.0,2018-10-16,removed
ASS00000001,FAM000931,01,01,primary,1.0,2018-10-16,removed
ASS00000001,FAM001024,01,01,primary,1.0,2018-10-16,removed
ASS00000001,FAM000186,01,01,primary,1.0,2018-10-17,removed
ASS00000001,FAM000360,01,01,primary,1.0,2018-10-17,removed
ASS00000001,FAM000777,01,01,primary,1.0,2018-10-17,removed
ASS00000001,FAM000159,01,01,primary,1.0,2018-10-18,removed
ASS00000001,FAM000181,01,01,primary,1.0,2018-10-18,removed
ASS00000001,FAM000277,01,01,primary,1.0,2018-10-18,removed
ASS00000001,FAM000359,01,01,primary,1.0,2018-10-18,removed
ASS00000001,FAM000649,01,01,primary,1.0,2018-10-18,removed
ASS00000001,FAM000903,01,01,primary,1.0,2018-10-18,active
ASS00000001,FAM000907,01,01,primary,1.0,2018-10-18,removed
ASS00000001,FAM000169,01,01,primary,1.0,2018-10-19,removed
ASS00000001,FAM000291,01,01,primary,1.0,2018-10-19,removed
ASS00000001,FAM000528,01,01,primary,1.0,2018-10-19,removed
ASS00000001,FAM000609,01,01,primary,1.0,2018-10-19,removed
ASS00000001,FAM000054,01,01,primary,1.0,2018-10-20,removed
ASS00000001,FAM000225,01,01,primary,1.0,2018-10-20,removed
ASS00000001,FAM000095,01,01,primary,1.0,2018-10-21,removed
ASS00000001,FAM000787,01,01,primary,1.0,2018-10-21,active
ASS00000001,FAM000006,01,01,primary,1.0,2018-10-22,removed
ASS00000001,FAM000122,01,01,primary,1.0,2018-10-22,removed
ASS00000001,FAM000180,01,01,primary,1.0,2018-10-22,removed
ASS00000001,FAM000873,01,01,primary,1.0,2018-10-22,removed
ASS00000001,FAM000523,01,01,primary,1.0,2018-10-23,removed
ASS00000001,FAM000232,01,01,primary,1.0,2018-10-24,removed
ASS00000001,FAM000893,01,01,primary,1.0,2018-10-24,removed
ASS00000001,FAM000017,01,01,primary,1.0,2018-10-25,removed
ASS00000001,FAM000880,01,01,primary,1.0,2018-10-25,active
ASS00000001,FAM000407,01,01,primary,1.0,2018-10-26,removed
ASS00000001,FAM001051,01,01,primary,1.0,2018-10-26,removed
ASS00000001,FAM000013,01,01,primary,1.0,2018-10-27,removed
ASS00000001,FAM000464,01,01,primary,1.0,2018-10-27,removed
ASS00000001,FAM000560,01,01,primary,1.0,2018-10-27,removed
ASS00000001,FAM000157,01,01,primary,1.0,2018-10-28,removed
ASS00000001,FAM000234,01,01,primary,1.0,2018-10-28,removed
ASS00000001,FAM000581,01,01,primary,1.0,2018-10-28,removed
ASS00000001,FAM000589,01,01,primary,1.0,2018-10-28,removed
ASS00000001,FAM000922,01,01,primary,1.0,2018-10-28,removed
ASS00000001,FAM000522,01,01,primary,1.0,2018-10-29,removed
ASS00000001,FAM000023,01,01,primary,1.0,2018-10-30,removed
ASS00000001,FAM000278,01,01,primary,1.0,2018-10-30,removed
ASS00000001,FAM001084,01,01,primary,1.0,2018-10-30,removed
ASS00000001,FAM000419,01,01,primary,1.0,2018-10-31,removed
ASS00000001,FAM000740,01,01,primary,1.0,2018-10-31,removed
ASS00000001,FAM000862,01,01,primary,1.0,2018-10-31,removed
ASS00000001,FAM000797,01,01,primary,1.0,2018-11-02,removed
ASS00000001,FAM000996,01,01,primary,1.0,2018-11-02,removed
ASS00000001,FAM000638,01,01,primary,1.0,2018-11-03,removed
ASS00000001,FAM000791,01,01,primary,1.0,2018-11-03,removed
ASS00000001,FAM000251,01,01,primary,1.0,2018-11-04,removed
ASS00000001,FAM000554,01,01,primary,1.0,2018-11-04,removed
ASS00000001,FAM000874,01,01,primary,1.0,2018-11-04,removed
ASS00000001,FAM000929,01,01,primary,1.0,2018-11-04,removed
ASS00000001,FAM000302,01,01,primary,1.0,2018-11-05,removed
ASS00000001,FAM000586,01,01,primary,1.0,2018-11-05,removed
ASS00000001,FAM000959,01,01,primary,1.0,2018-11-05,removed
ASS00000001,FAM001045,01,01,primary,1.0,2018-11-05,removed
ASS00000001,FAM000211,01,01,primary,1.0,2018-11-06,removed
ASS00000001,FAM000680,01,01,primary,1.0,2018-11-06,active
ASS00000001,FAM001017,01,01,primary,1.0,2018-11-06,active
ASS00000001,FAM000105,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM000146,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM000246,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM000320,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM000365,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM000391,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM001029,01,01,primary,1.0,2018-11-07,removed
ASS00000001,FAM000059,01,01,primary,1.0,2018-11-08,removed
ASS00000001,FAM000529,01,01,primary,1.0,2018-11-08,active
ASS00000001,FAM000963,01,01,primary,1.0,2018-11-08,removed
ASS00000001,FAM000131,01,01,primary,1.0,2018-11-09,removed
ASS00000001,FAM000574,01,01,primary,1.0,2018-11-09,removed
ASS00000001,FAM000085,01,01,primary,1.0,2018-11-10,removed
ASS00000001,FAM000255,01,01,primary,1.0,2018-11-10,removed
ASS00000001,FAM000655,01,01,primary,1.0,2018-11-10,removed
ASS00000001,FAM000267,01,01,primary,1.0,2018-11-11,removed
ASS00000001,FAM000536,01,01,primary,1.0,2018-11-12,removed
ASS00000001,FAM000762,01,01,primary,1.0,2018-11-12,removed
ASS00000001,FAM000776,01,01,primary,1.0,2018-11-12,removed
ASS00000001,FAM000920,01,01,primary,1.0,2018-11-12,removed
ASS00000001,FAM000951,01,01,primary,1.0,2018-11-12,active
ASS00000001,FAM000003,01,01,primary,1.0,2018-11-13,removed
ASS00000001,FAM000091,01,01,primary,1.0,2018-11-13,removed
ASS00000001,FAM000823,01,01,primary,1.0,2018-11-13,removed
ASS00000001,FAM000112,01,01,primary,1.0,2018-11-14,removed
ASS00000001,FAM000928,01,01,primary,1.0,2018-11-14,active
ASS00000001,FAM001062,01,01,primary,1.0,2018-11-14,removed
ASS00000001,FAM000190,01,01,primary,1.0,2018-11-15,removed
ASS00000001,FAM000475,01,01,primary,1.0,2018-11-15,removed
ASS00000001,FAM000771,01,01,primary,1.0,2018-11-15,active
ASS00000001,FAM001038,01,01,primary,1.0,2018-11-15,removed
ASS00000001,FAM000158,01,01,primary,1.0,2018-11-16,active
ASS00000001,FAM000451,01,01,primary,1.0,2018-11-16,removed
ASS00000001,FAM001063,01,01,primary,1.0,2018-11-17,removed
ASS00000001,FAM000316,01,01,primary,1.0,2018-11-19,removed
ASS00000001,FAM000526,01,01,primary,1.0,2018-11-19,removed
ASS00000001,FAM000673,01,01,primary,1.0,2018-11-19,removed
ASS00000001,FAM001047,01,01,primary,1.0,2018-11-19,removed
ASS00000001,FAM000548,01,01,primary,1.0,2018-11-20,removed
ASS00000001,FAM000689,01,01,primary,1.0,2018-11-20,removed
ASS00000001,FAM000241,01,01,primary,1.0,2018-11-21,removed
ASS00000001,FAM000671,01,01,primary,1.0,2018-11-21,removed
ASS00000001,FAM000493,01,01,primary,1.0,2018-11-22,removed
ASS00000001,FAM000935,01,01,primary,1.0,2018-11-22,removed
ASS00000001,FAM000280,01,01,primary,1.0,2018-11-23,removed
ASS00000001,FAM000376,01,01,primary,1.0,2018-11-23,removed
ASS00000001,FAM000437,01,01,primary,1.0,2018-11-23,removed
ASS00000001,FAM001092,01,01,primary,1.0,2018-11-23,active
ASS00000001,FAM000229,01,01,primary,1.0,2018-11-24,removed
ASS00000001,FAM000552,01,01,primary,1.0,2018-11-24,removed
ASS00000001,FAM000288,01,01,primary,1.0,2018-11-26,removed
ASS00000001,FAM000763,01,01,primary,1.0,2018-11-26,removed
ASS00000001,FAM000840,01,01,primary,1.0,2018-11-26,removed
ASS00000001,FAM001096,01,01,primary,1.0,2018-11-26,removed
ASS00000001,FAM001101,01,01,primary,1.0,2018-11-26,removed
ASS00000001,FAM000641,01,01,primary,1.0,2018-11-27,active
ASS00000001,FAM000668,01,01,primary,1.0,2018-11-27,active
ASS00000001,FAM000968,01,01,primary,1.0,2018-11-27,removed
ASS00000001,FAM000166,01,01,primary,1.0,2018-11-28,removed
ASS00000001,FAM000218,01,01,primary,1.0,2018-11-28,removed
ASS00000001,FAM000542,01,01,primary,1.0,2018-11-28,removed
ASS00000001,FAM001004,01,01,primary,1.0,2018-11-28,removed
ASS00000001,FAM000340,01,01,primary,1.0,2018-11-29,removed
ASS00000001,FAM000904,01,01,primary,1.0,2018-11-29,removed
ASS00000001,FAM000087,01,01,primary,1.0,2018-11-30,removed
ASS00000001,FAM000346,01,01,primary,1.0,2018-11-30,removed
ASS00000001,FAM000521,01,01,primary,1.0,2018-11-30,removed
ASS00000001,FAM000563,01,01,primary,1.0,2018-11-30,active
ASS00000001,FAM000970,01,01,primary,1.0,2018-11-30,removed
ASS00000001,FAM000084,01,01,primary,1.0,2018-12-01,removed
ASS00000001,FAM000014,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM000124,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM000503,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM000504,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM000661,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM000692,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM001048,01,01,primary,1.0,2018-12-02,removed
ASS00000001,FAM000571,01,01,primary,1.0,2018-12-03,removed
ASS00000001,FAM000792,01,01,primary,1.0,2018-12-03,removed
ASS00000001,FAM000460,01,01,primary,1.0,2018-12-04,active
ASS00000001,FAM000793,01,01,primary,1.0,2018-12-04,removed
ASS00000001,FAM000997,01,01,primary,1.0,2018-12-04,removed
ASS00000001,FAM000032,01,01,primary,1.0,2018-12-05,removed
ASS00000001,FAM000052,01,01,primary,1.0,2018-12-05,removed
ASS00000001,FAM000258,01,01,primary,1.0,2018-12-05,active
ASS00000001,FAM000662,01,01,primary,1.0,2018-12-05,active
ASS00000001,FAM000408,01,01,primary,1.0,2018-12-06,removed
ASS00000001,FAM000411,01,01,primary,1.0,2018-12-06,removed
ASS00000001,FAM000790,01,01,primary,1.0,2018-12-06,removed
ASS00000001,FAM000924,01,01,primary,1.0,2018-12-06,active
ASS00000001,FAM000319,01,01,primary,1.0,2018-12-07,removed
ASS00000001,FAM000384,01,01,primary,1.0,2018-12-07,removed
ASS00000001,FAM000524,01,01,primary,1.0,2018-12-07,removed
ASS00000001,FAM000034,01,01,primary,1.0,2018-12-08,removed
ASS00000001,FAM000328,01,01,primary,1.0,2018-12-08,removed
ASS00000001,FAM000364,01,01,primary,1.0,2018-12-08,removed
ASS00000001,FAM000394,01,01,primary,1.0,2018-12-08,removed
ASS00000001,FAM000945,01,01,primary,1.0,2018-12-08,removed
ASS00000001,FAM001068,01,01,primary,1.0,2018-12-08,removed
ASS00000001,FAM000782,01,01,primary,1.0,2018-12-09,removed
ASS00000001,FAM000949,01,01,primary,1.0,2018-12-09,removed
ASS00000001,FAM000642,01,01,primary,1.0,2018-12-10,removed
ASS00000001,FAM000954,01,01,primary,1.0,2018-12-10,removed
ASS00000001,FAM000114,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM000406,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM000417,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM000454,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM000710,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM000760,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM000961,01,01,primary,1.0,2018-12-11,removed
ASS00000001,FAM001050,01,01,primary,1.0,2018-12-11,active
ASS00000001,FAM000338,01,01,primary,1.0,2018-12-12,removed
ASS00000001,FAM000684,01,01,primary,1.0,2018-12-12,removed
ASS00000001,FAM000101,01,01,primary,1.0,2018-12-13,active
ASS00000001,FAM000273,01,01,primary,1.0,2018-12-13,removed
ASS00000001,FAM001087,01,01,primary,1.0,2018-12-13,removed
ASS00000001,FAM000249,01,01,primary,1.0,2018-12-14,removed
ASS00000001,FAM000297,01,01,primary,1.0,2018-12-14,active
ASS00000001,FAM000379,01,01,primary,1.0,2018-12-14,removed
ASS00000001,FAM000532,01,01,primary,1.0,2018-12-14,removed
ASS00000001,FAM000634,01,01,primary,1.0,2018-12-14,removed
ASS00000001,FAM000718,01,01,primary,1.0,2018-12-15,removed
ASS00000001,FAM000853,01,01,primary,1.0,2018-12-15,active
ASS00000001,FAM000886,01,01,primary,1.0,2018-12-15,removed
ASS00000001,FAM000964,01,01,primary,1.0,2018-12-15,removed
ASS00000001,FAM000198,01,01,primary,1.0,2018-12-16,removed
ASS00000001,FAM000403,01,01,primary,1.0,2018-12-16,removed
ASS00000001,FAM000030,01,01,primary,1.0,2018-12-17,removed
ASS00000001,FAM000151,01,01,primary,1.0,2018-12-17,removed
ASS00000001,FAM000322,01,01,primary,1.0,2018-12-17,removed
ASS00000001,FAM000702,01,01,primary,1.0,2018-12-17,removed
ASS00000001,FAM000995,01,01,primary,1.0,2018-12-17,removed
ASS00000001,FAM001052,01,01,primary,1.0,2018-12-17,removed
ASS00000001,FAM000490,01,01,primary,1.0,2018-12-18,active
ASS00000001,FAM000597,01,01,primary,1.0,2018-12-18,removed
ASS00000001,FAM000799,01,01,primary,1.0,2018-12-18,active
ASS00000001,FAM000214,01,01,primary,1.0,2018-12-20,removed
ASS00000001,FAM000380,01,01,primary,1.0,2018-12-20,removed
ASS00000001,FAM000564,01,01,primary,1.0,2018-12-20,removed
ASS00000001,FAM001000,01,01,primary,1.0,2018-12-20,removed
ASS00000001,FAM000010,01,01,primary,1.0,2018-12-21,removed
ASS00000001,FAM000577,01,01,primary,1.0,2018-12-21,removed
ASS00000001,FAM000812,01,01,primary,1.0,2018-12-21,removed
ASS00000001,FAM000416,01,01,primary,1.0,2018-12-22,removed
ASS00000001,FAM000553,01,01,primary,1.0,2018-12-22,active
ASS00000001,FAM000565,01,01,primary,1.0,2018-12-22,removed
ASS00000001,FAM000677,01,01,primary,1.0,2018-12-22,removed
ASS00000001,FAM000967,01,01,primary,1.0,2018-12-22,removed
ASS00000001,FAM000414,01,01,primary,1.0,2018-12-23,removed
ASS00000001,FAM000431,01,01,primary,1.0,2018-12-23,active
ASS00000001,FAM000533,01,01,primary,1.0,2018-12-23,removed
ASS00000001,FAM000839,01,01,primary,1.0,2018-12-23,removed
ASS00000001,FAM001100,01,01,primary,1.0,2018-12-23,removed
ASS00000001,FAM000141,01,01,primary,1.0,2018-12-24,removed
ASS00000001,FAM000788,01,01,primary,1.0,2018-12-24,removed
ASS00000001,FAM000859,01,01,primary,1.0,2018-12-24,active
ASS00000001,FAM000324,01,01,primary,1.0,2018-12-25,removed
ASS00000001,FAM001026,01,01,primary,1.0,2018-12-25,removed
ASS00000001,FAM000276,01,01,primary,1.0,2018-12-26,removed
ASS00000001,FAM000335,01,01,primary,1.0,2018-12-26,removed
ASS00000001,FAM000579,01,01,primary,1.0,2018-12-26,active
ASS00000001,FAM000741,01,01,primary,1.0,2018-12-26,removed
ASS00000001,FAM000018,01,01,primary,1.0,2018-12-27,removed
ASS00000001,FAM000556,01,01,primary,1.0,2018-12-27,removed
ASS00000001,FAM000912,01,01,primary,1.0,2018-12-27,removed
ASS00000001,FAM000088,01,01,primary,1.0,2018-12-28,removed
ASS00000001,FAM000439,01,01,primary,1.0,2018-12-28,removed
ASS00000001,FAM000270,01,01,primary,1.0,2018-12-29,removed
ASS00000001,FAM000183,01,01,primary,1.0,2018-12-30,active
ASS00000001,FAM000193,01,01,primary,1.0,2018-12-30,removed
ASS00000001,FAM000362,01,01,primary,1.0,2018-12-30,removed
ASS00000001,FAM000591,01,01,primary,1.0,2018-12-30,removed
ASS00000001,FAM000794,01,01,primary,1.0,2018-12-31,removed
ASS00000001,FAM001002,01,01,primary,1.0,2018-12-31,removed
ASSFAM000367002,FAM000367,2,01,primary,1.0,2018-01-01,removed
ASSFAM000668002,FAM000668,2,01,primary,1.0,2018-01-01,active
ASSFAM00102701,FAM001027,01,01,primary,1.0,2018-01-01,removed
ASSFAM00017601,FAM000176,01,01,primary,1.0,2018-02-01,removed
ASSFAM00043601,FAM000436,01,01,primary,1.0,2018-02-01,removed
ASSFAM00050801,FAM000508,01,01,primary,1.0,2018-02-01,removed
ASSFAM00069401,FAM000694,01,01,primary,1.0,2018-02-01,removed
ASSFAM00086901,FAM000869,01,01,primary,1.0,2018-02-01,removed
ASSFAM00008801,FAM000088,01,01,primary,1.0,2018-03-01,removed
ASSFAM00033601,FAM000336,01,01,primary,1.0,2018-03-01,removed
ASSFAM00047101,FAM000471,01,01,primary,1.0,2018-03-01,removed
ASSFAM000516002,FAM000516,2,01,primary,1.0,2018-03-01,removed
ASSFAM00063301,FAM000633,01,01,primary,1.0,2018-03-01,removed
ASSFAM00019501,FAM000195,01,01,primary,1.0,2018-04-01,removed
ASSFAM00045801,FAM000458,01,01,primary,1.0,2018-04-01,removed
ASSFAM00072801,FAM000728,01,01,primary,1.0,2018-04-01,active
ASSFAM00108101,FAM001081,01,01,primary,1.0,2018-04-01,removed
ASSFAM00060701,FAM000607,01,01,primary,1.0,2018-05-01,removed
ASSFAM00006401,FAM000064,01,01,primary,1.0,2018-06-01,active
ASSFAM00027701,FAM000277,01,01,primary,1.0,2018-06-01,removed
ASSFAM00028101,FAM000281,01,01,primary,1.0,2018-06-01,removed
ASSFAM00034501,FAM000345,01,01,primary,1.0,2018-06-01,removed
ASSFAM000499002,FAM000499,2,01,primary,1.0,2018-06-01,removed
ASSFAM00087801,FAM000878,01,01,primary,1.0,2018-06-01,removed
ASSFAM00090601,FAM000906,01,01,primary,1.0,2018-06-01,removed
ASSFAM00099801,FAM000998,01,01,primary,1.0,2018-06-01,removed
ASSFAM000580002,FAM000580,2,01,primary,1.0,2018-07-01,removed
ASSFAM00062101,FAM000621,01,01,primary,1.0,2018-07-01,removed
ASSFAM00063801,FAM000638,01,01,primary,1.0,2018-07-01,removed
ASSFAM00067601,FAM000676,01,01,primary,1.0,2018-07-01,removed
ASSFAM00000101,FAM000001,01,01,primary,1.0,2018-08-01,removed
ASSFAM00013401,FAM000134,01,01,primary,1.0,2018-08-01,active
ASSFAM00039201,FAM000392,01,01,primary,1.0,2018-08-01,removed
ASSFAM00072901,FAM000729,01,01,primary,1.0,2018-08-01,removed
ASSFAM000109002,FAM000109,2,01,primary,1.0,2018-09-01,active
ASSFAM00025101,FAM000251,01,01,primary,1.0,2018-09-01,removed
ASSFAM000431002,FAM000431,2,01,primary,1.0,2018-09-01,active
ASSFAM00052001,FAM000520,01,01,primary,1.0,2018-09-01,removed
ASSFAM000909002,FAM000909,2,01,primary,1.0,2018-09-01,removed
ASSFAM00100101,FAM001001,01,01,primary,1.0,2018-09-01,removed
ASSFAM00002201,FAM000022,01,01,primary,1.0,2018-10-01,removed
ASSFAM00012501,FAM000125,01,01,primary,1.0,2018-10-01,removed
ASSFAM000274002,FAM000274,2,01,primary,1.0,2018-10-01,removed
ASSFAM00034501,FAM000345,01,01,primary,1.0,2018-10-01,removed
ASSFAM00042701,FAM000427,01,01,primary,1.0,2018-10-01,removed
ASSFAM00059101,FAM000591,01,01,primary,1.0,2018-10-01,removed
ASSFAM00065801,FAM000658,01,01,primary,1.0,2018-10-01,removed
ASSFAM00083601,FAM000836,01,01,primary,1.0,2018-10-01,active
ASSFAM000100002,FAM000100,2,01,primary,1.0,2018-11-01,active
ASSFAM00017301,FAM000173,01,01,primary,1.0,2018-11-01,removed
ASSFAM00026101,FAM000261,01,01,primary,1.0,2018-11-01,removed
ASSFAM00047001,FAM000470,01,01,primary,1.0,2018-11-01,removed
ASSFAM00055901,FAM000559,01,01,primary,1.0,2018-11-01,removed
ASSFAM000109003,FAM000109,3,01,primary,1.0,2018-12-01,removed
ASSFAM00015501,FAM000155,01,01,primary,1.0,2018-12-01,removed
ASSFAM00031801,FAM000318,01,01,primary,1.0,2018-12-01,active
ASSFAM00033801,FAM000338,01,01,primary,1.0,2018-12-01,removed
ASSFAM00036501,FAM000365,01,01,primary,1.0,2018-12-01,removed
ASSFAM00102401,FAM001024,01,01,primary,1.0,2018-12-01,removed
ASSFAM00001301,FAM000013,01,01,primary,1.0,2019-01-01,removed
ASSFAM00011401,FAM000114,01,01,primary,1.0,2019-01-01,removed
ASSFAM00043001,FAM000430,01,01,primary,1.0,2019-01-01,active
ASSFAM00043901,FAM000439,01,01,primary,1.0,2019-01-01,removed
ASSFAM00057301,FAM000573,01,01,primary,1.0,2019-01-01,removed
ASSFAM00101001,FAM001010,01,01,primary,1.0,2019-01-01,removed
ASSFAM00101601,FAM001016,01,01,primary,1.0,2019-01-01,removed
ASSFAM00108501,FAM001085,01,01,primary,1.0,2019-01-01,removed
ASSFAM00047401,FAM000474,01,01,primary,1.0,2019-02-01,removed
ASSFAM00083401,FAM000834,01,01,primary,1.0,2019-02-01,removed
ASSFAM00001401,FAM000014,01,01,primary,1.0,2019-03-01,removed
ASSFAM00040401,FAM000404,01,01,primary,1.0,2019-03-01,removed
ASSFAM000571002,FAM000571,2,01,primary,1.0,2019-03-01,removed
ASSFAM00057301,FAM000573,01,01,primary,1.0,2019-03-01,removed
ASSFAM00064501,FAM000645,01,01,primary,1.0,2019-03-01,active
ASSFAM00067801,FAM000678,01,01,primary,1.0,2019-03-01,removed
ASSFAM00098701,FAM000987,01,01,primary,1.0,2019-03-01,removed
ASSFAM00010501,FAM000105,01,01,primary,1.0,2019-04-01,removed
ASSFAM00016101,FAM000161,01,01,primary,1.0,2019-04-01,active
ASSFAM00025301,FAM000253,01,01,primary,1.0,2019-04-01,removed
ASSFAM00030001,FAM000300,01,01,primary,1.0,2019-04-01,removed
ASSFAM00035301,FAM000353,01,01,primary,1.0,2019-04-01,removed
ASSFAM00052601,FAM000526,01,01,primary,1.0,2019-04-01,removed
ASSFAM000834002,FAM000834,2,01,primary,1.0,2019-04-01,removed
ASSFAM00022601,FAM000226,01,01,primary,1.0,2019-05-01,removed
ASSFAM00024401,FAM000244,01,01,primary,1.0,2019-05-01,removed
ASSFAM00028401,FAM000284,01,01,primary,1.0,2019-05-01,removed
ASSFAM00033201,FAM000332,01,01,primary,1.0,2019-05-01,removed
ASSFAM00052201,FAM000522,01,01,primary,1.0,2019-05-01,removed
ASSFAM000783002,FAM000783,2,01,primary,1.0,2019-05-01,removed
ASSFAM00093701,FAM000937,01,01,primary,1.0,2019-05-01,removed
ASSFAM00101001,FAM001010,01,01,primary,1.0,2019-05-01,active
ASSFAM00035601,FAM000356,01,01,primary,1.0,2019-06-01,removed
ASSFAM000566002,FAM000566,2,01,primary,1.0,2019-06-01,active
ASSFAM00066701,FAM000667,01,01,primary,1.0,2019-06-01,removed
ASSFAM00080001,FAM000800,01,01,primary,1.0,2019-06-01,removed
ASSFAM00080401,FAM000804,01,01,primary,1.0,2019-06-01,removed
ASSFAM00016201,FAM000162,01,01,primary,1.0,2019-07-01,removed
ASSFAM00082701,FAM000827,01,01,primary,1.0,2019-07-01,removed
ASSFAM00087601,FAM000876,01,01,primary,1.0,2019-07-01,active
ASSFAM00095001,FAM000950,01,01,primary,1.0,2019-07-01,removed
ASSFAM00096701,FAM000967,01,01,primary,1.0,2019-07-01,removed
ASSFAM00016601,FAM000166,01,01,primary,1.0,2019-08-01,active
ASSFAM00021101,FAM000211,01,01,primary,1.0,2019-08-01,removed
ASSFAM000340002,FAM000340,2,01,primary,1.0,2019-08-01,removed
ASSFAM00034301,FAM000343,01,01,primary,1.0,2019-08-01,removed
ASSFAM000448002,FAM000448,2,01,primary,1.0,2019-08-01,active
ASSFAM00057601,FAM000576,01,01,primary,1.0,2019-08-01,removed
ASSFAM00059001,FAM000590,01,01,primary,1.0,2019-08-01,removed
ASSFAM00071601,FAM000716,01,01,primary,1.0,2019-08-01,removed
ASSFAM00077301,FAM000773,01,01,primary,1.0,2019-08-01,active
ASSFAM00080601,FAM000806,01,01,primary,1.0,2019-08-01,removed
ASSFAM00095901,FAM000959,01,01,primary,1.0,2019-08-01,removed
ASSFAM00100201,FAM001002,01,01,primary,1.0,2019-08-01,active
ASSFAM00102501,FAM001025,01,01,primary,1.0,2019-08-01,removed
ASSFAM00044801,FAM000448,01,01,primary,1.0,2019-09-01,active
ASSFAM00080201,FAM000802,01,01,primary,1.0,2019-09-01,removed
ASSFAM00087101,FAM000871,01,01,primary,1.0,2019-09-01,removed
ASSFAM00089901,FAM000899,01,01,primary,1.0,2019-09-01,removed
ASSFAM00100501,FAM001005,01,01,primary,1.0,2019-09-01,removed
